"pid","sale_price","sale_date","total_2024","total_2023","building_2024","building_2023","extra_2024","extra_2023","outb_2024","outb_2023","land_2024","land_2023"
11609,110000,2007-04-23,78680,45990,78680,45990,0,0,0,0,0,0
11610,40000,2006-12-29,67270,39410,67270,39410,0,0,0,0,0,0
11611,117500,2022-08-31,92960,46690,91490,45850,1470,840,0,0,0,0
11612,76750,2005-05-12,92960,46690,91490,45850,1470,840,0,0,0,0
11613,64000,2003-02-11,95200,47880,93730,47040,1470,840,0,0,0,0
11614,89900,2010-03-03,92610,46270,91490,45850,0,0,1120,420,0,0
11615,69700,2010-07-01,90370,45500,88830,44590,1540,910,0,0,0,0
11616,151500,2024-05-31,113540,49000,110600,47040,2940,1960,0,0,0,0
11617,80000,2011-08-10,92960,46690,91490,45850,1470,840,0,0,0,0
11618,69000,1990-06-14,92960,46690,91490,45850,1470,840,0,0,0,0
11619,80000,2021-04-05,90300,45430,88830,44590,1470,840,0,0,0,0
11620,115250,2022-06-10,92960,46690,91490,45850,1470,840,0,0,0,0
11621,32000,1998-12-31,91630,46060,90160,45220,1470,840,0,0,0,0
11622,0,2007-02-28,92960,46690,91490,45850,1470,840,0,0,0,0
11623,0,2021-11-04,90300,45430,88830,44590,1470,840,0,0,0,0
11624,113000,2023-03-29,92960,46690,91490,45850,1470,840,0,0,0,0
11625,115000,2023-08-24,86940,43750,85540,42910,1400,840,0,0,0,0
11626,58000,2002-09-20,90300,45430,88830,44590,1470,840,0,0,0,0
11627,45000,2017-01-27,92960,46690,91490,45850,1470,840,0,0,0,0
11628,38000,1998-12-29,95200,47880,93730,47040,1470,840,0,0,0,0
11629,149000,2015-04-06,153020,99540,143500,91630,9520,7910,0,0,0,0
11630,87500,2002-01-22,122360,79870,113330,72380,9030,7490,0,0,0,0
11631,128900,2019-02-01,122360,79870,113330,72380,9030,7490,0,0,0,0
11632,168560,2009-08-12,122360,79870,113330,72380,9030,7490,0,0,0,0
11633,220000,2024-10-29,122290,79800,113330,72380,8960,7420,0,0,0,0
11634,0,1996-10-16,122850,80150,113890,72730,8960,7420,0,0,0,0
11635,97300,2001-11-06,122360,79870,113330,72380,9030,7490,0,0,0,0
11636,167500,2021-05-05,154280,100590,143500,91630,10780,8960,0,0,0,0
11637,169900,2010-09-22,122360,79870,113330,72380,9030,7490,0,0,0,0
11638,206000,2007-06-06,123410,80710,113330,72380,10080,8330,0,0,0,0
11639,125000,2021-10-15,122990,80360,113330,72380,9660,7980,0,0,0,0
11640,148200,2010-04-01,122220,79800,113330,72380,8890,7420,0,0,0,0
11641,170000,2010-06-04,123620,81760,113330,72380,10290,9380,0,0,0,0
11642,155000,2011-09-22,124670,81760,113330,72380,11340,9380,0,0,0,0
11643,135000,2020-06-30,126350,82460,116270,74200,10080,8260,0,0,0,0
11644,178000,2006-03-06,122360,79870,113330,72380,9030,7490,0,0,0,0
11645,190000,2023-12-21,124530,81620,113330,72380,11200,9240,0,0,0,0
11646,126500,2014-11-17,123130,80500,113330,72380,9800,8120,0,0,0,0
11647,112000,2010-09-20,94220,48720,92750,47880,1470,840,0,0,0,0
11648,177500,2025-01-03,96950,48720,95480,47880,1470,840,0,0,0,0
11649,68000,2024-05-22,96950,48720,95480,47880,1470,840,0,0,0,0
11650,32400,1994-12-29,91630,46060,90160,45220,1470,840,0,0,0,0
11651,88000,2022-04-04,92960,46690,91490,45850,1470,840,0,0,0,0
11652,116900,2010-02-03,92610,46270,91490,45850,0,0,1120,420,0,0
11653,80100,2022-11-18,92960,46690,91490,45850,1470,840,0,0,0,0
11654,105000,2022-10-03,92960,46690,91490,45850,1470,840,0,0,0,0
11655,20000,1999-01-14,92960,46690,91490,45850,1470,840,0,0,0,0
11656,90000,2020-12-03,92960,46690,91490,45850,1470,840,0,0,0,0
11657,91000,2022-07-21,92960,46690,91490,45850,1470,840,0,0,0,0
11658,0,1984-09-06,92960,46690,91490,45850,1470,840,0,0,0,0
11659,89000,2021-11-09,93800,46690,92330,45850,1470,840,0,0,0,0
11660,90000,2021-10-13,92960,46690,91490,45850,1470,840,0,0,0,0
11661,49750,2018-08-07,92960,46690,91490,45850,1470,840,0,0,0,0
11662,0,2009-03-30,97860,49210,96390,48370,1470,840,0,0,0,0
11663,109000,2010-05-17,96950,48720,95480,47880,1470,840,0,0,0,0
11664,67000,2015-10-05,96950,48720,95480,47880,1470,840,0,0,0,0
11665,157500,2015-05-22,159810,119700,114520,78890,3920,3640,700,560,40670,36610
11666,22486384,2024-06-25,96670,69020,0,0,0,0,33880,24990,62790,44030
11667,266028,1993-02-26,364350,268310,299530,224560,5530,2170,0,0,59290,41580
11668,0,1989-04-14,304850,223300,224070,165340,2940,2100,11550,9380,66290,46480
11669,0,1988-03-30,337680,244580,273770,200410,2940,2170,1050,0,59920,42000
11670,180000,1998-03-27,299950,219660,237440,175770,2870,2100,0,0,59640,41790
11671,70000,1989-05-01,61180,42840,0,0,0,0,0,0,61180,42840
11672,237000,2001-10-31,250320,162680,185990,117950,2800,1960,560,0,60970,42770
11673,275000,2003-07-02,260050,171570,201040,130200,0,0,0,0,59010,41370
11674,420000,2024-05-06,258650,155820,195230,111580,3220,2030,0,0,60200,42210
11675,0,1968-01-30,304850,203280,228620,148120,2870,2030,12810,10710,60550,42420
11676,296145,2020-07-17,267260,190680,202440,145180,3010,2170,0,0,61810,43330
11677,360000,2006-09-06,254730,162540,192290,118790,2800,1960,0,0,59640,41790
11678,0,2017-06-15,236810,162960,170380,115640,5880,4480,0,420,60550,42420
11679,0,2008-05-14,297430,204890,219590,149030,2800,1960,13580,10850,61460,43050
11680,345000,2004-11-09,277200,184800,213360,140070,2870,1960,0,0,60970,42770
11681,375000,2005-12-21,252350,157500,186620,112770,5180,1960,0,350,60550,42420
11682,330000,2008-05-23,251930,177380,186550,131110,2590,1820,0,420,62790,44030
11683,249900,2000-07-07,259560,178920,191800,132580,5110,3710,1820,0,60830,42630
11684,346500,2006-05-25,255570,177380,191730,132580,2660,1960,0,0,61180,42840
11685,478000,2025-06-12,286580,199500,220150,154490,4970,1960,0,0,61460,43050
11686,175000,1992-08-13,289100,194740,221340,147000,5740,4270,0,0,62020,43470
11687,3e+05,2009-11-12,271110,182910,205100,138950,5810,2590,1190,0,59010,41370
11688,0,2023-10-13,262990,168140,201180,124810,2800,1960,0,0,59010,41370
11689,257900,2015-09-21,273070,182140,208810,136710,3500,2730,560,490,60200,42210
11690,176000,1991-12-06,275100,184520,212100,140350,2800,1960,0,0,60200,42210
11691,0,1980-01-22,252280,160930,190610,117670,2660,1890,0,0,59010,41370
11692,330000,2006-04-28,254660,169260,189280,122850,5740,4410,0,210,59640,41790
11693,320000,2017-08-18,271740,180390,208320,136010,2870,1960,0,0,60550,42420
11694,227900,2016-05-02,244580,162470,174370,114450,5320,2100,4340,3500,60550,42420
11695,284000,2020-05-05,241430,172550,179060,128660,2730,2100,0,0,59640,41790
11696,0,2002-05-15,240660,155820,173600,111790,2870,2030,4270,0,59920,42000
11697,215000,2018-10-30,228340,140840,165760,96950,2660,1890,0,0,59920,42000
11698,225000,2011-09-22,227920,150430,167300,108010,2800,1960,0,0,57820,40460
11699,2e+05,2018-11-20,218470,143780,157920,101360,0,0,0,0,60550,42420
11700,0,1972-12-26,239960,149800,177520,106050,2800,1960,0,0,59640,41790
11701,336000,2023-06-14,259140,177870,186690,121100,3220,4480,7420,8960,61810,43330
11702,220000,2015-08-26,257950,161980,193690,116970,2800,1960,0,0,61460,43050
11703,0,2010-07-27,249830,159530,186480,115150,2800,1960,0,0,60550,42420
11704,183000,2000-11-21,247940,158340,184590,113960,2800,1960,0,0,60550,42420
11705,175000,1996-03-08,252980,166180,175910,110670,2870,1960,15750,12600,58450,40950
11706,233000,2013-03-01,238000,157290,174370,112420,2800,1960,0,280,60830,42630
11707,440000,2024-07-22,280490,149450,216790,105350,3290,1960,770,350,59640,41790
11708,470000,2023-09-08,317800,183610,248710,136990,9450,4480,0,350,59640,41790
11709,496000,2025-06-30,262850,167720,200340,123830,2870,2100,0,0,59640,41790
11710,255000,2019-12-11,280770,185780,205310,127400,3500,3990,10780,11550,61180,42840
11711,315000,2005-09-27,254800,163730,188090,115990,3500,4060,910,0,62300,43680
11712,0,2024-11-20,226940,147140,162960,102270,2520,1820,0,0,61460,43050
11713,155000,2016-06-20,247240,161560,180110,113120,3500,3850,0,0,63630,44590
11714,420000,2024-08-19,265650,183050,190190,128800,0,0,10780,8960,64680,45290
11715,194900,1999-06-28,251510,166810,186900,121450,2800,2030,0,0,61810,43330
11716,70000,1993-02-22,320250,225960,250530,176330,2940,2170,6860,5460,59920,42000
11717,56000,1998-10-05,324660,237160,260120,191870,3080,2240,0,0,61460,43050
11718,450000,2022-09-30,328510,240730,269150,198800,5460,4130,0,0,53900,37800
11719,231000,1998-10-30,286720,210070,226940,168070,2870,2100,0,0,56910,39900
11720,589900,2022-07-06,402220,274960,343770,234010,0,0,0,0,58450,40950
11721,562000,2024-08-08,354340,224770,289730,179620,3150,2100,0,0,61460,43050
11722,216900,1994-09-30,293930,201600,229950,156660,3010,2170,0,0,60970,42770
11723,450000,2025-03-06,307580,241710,242410,195860,2870,2170,0,0,62300,43680
11724,211000,2019-04-10,222810,140630,168630,102620,2730,1960,0,0,51450,36050
11725,253400,2014-06-09,250670,161700,186970,117670,2730,1960,3500,1750,57470,40320
11726,230000,2020-02-21,256340,157360,192640,113260,2800,1890,700,0,60200,42210
11727,206000,2001-07-03,260680,176820,201110,135100,2660,1890,0,0,56910,39830
11728,347500,2022-12-01,262150,169890,194740,122290,5740,4060,0,350,61670,43190
11729,390000,2022-06-22,261450,185920,196630,140490,2800,1960,0,0,62020,43470
11730,145000,1993-12-30,252560,174230,186270,127820,5880,4480,2030,980,58380,40950
11731,130000,1992-10-15,252770,186620,189770,141470,2800,2240,0,700,60200,42210
11732,116900,1996-06-03,182070,117740,126070,78540,0,0,0,0,56000,39200
11733,0,2015-10-09,219310,140140,163940,101360,0,0,0,0,55370,38780
11734,120000,1997-06-27,227010,150990,152740,96950,2590,1820,17570,14280,54110,37940
11735,165000,2013-06-19,188300,115010,133770,76720,0,0,420,350,54110,37940
11736,107500,2017-03-06,304360,189910,242550,147560,3290,2030,1050,0,57470,40320
11737,0,2023-05-17,202720,139650,148610,101710,0,0,0,0,54110,37940
11738,225000,2017-05-01,236950,145810,175910,100870,2940,4270,0,0,58100,40670
11739,227950,2023-05-11,193410,123760,138040,84980,0,0,0,0,55370,38780
11740,285000,2017-10-27,286790,200270,223790,143080,0,0,1190,13860,61810,43330
11741,180299,2017-01-05,270900,179130,190400,122430,5740,4410,16380,11340,58380,40950
11742,350500,2006-04-03,234150,154910,172970,112000,2800,1960,0,0,58380,40950
11743,0,2024-06-26,227710,155820,167160,113330,2730,1960,630,490,57190,40040
11744,167000,1991-09-16,234010,154910,170240,109480,2870,2030,2170,2240,58730,41160
11745,290000,2005-12-15,242970,155680,181860,112770,2730,1960,0,0,58380,40950
11746,254900,2008-12-29,247870,163450,185080,119210,2870,2030,0,210,59920,42000
11747,210000,2016-02-10,252280,155400,189000,111090,2730,1890,0,0,60550,42420
11748,153000,1992-05-27,223160,147770,165970,107310,2730,1960,0,350,54460,38150
11749,310000,2007-04-19,207690,135450,147420,94080,2730,1960,1260,0,56280,39410
11750,128000,1997-06-30,206990,133000,149100,93030,2730,1960,910,0,54250,38010
11751,270000,2011-06-10,251090,166460,187810,122080,2730,1960,0,0,60550,42420
11752,271000,2021-07-08,217350,143010,157150,100800,0,0,0,0,60200,42210
11753,1,2011-08-05,198450,128520,140070,87570,0,0,0,0,58380,40950
11754,0,2010-06-03,222390,140910,164570,100450,0,0,0,0,57820,40460
11755,350000,2022-12-21,260890,174580,196350,129080,5530,4130,0,0,59010,41370
11756,219500,2004-05-17,305200,148470,234360,98980,3220,1890,13510,9660,54110,37940
11757,280000,2021-05-04,203420,128380,145810,87920,2800,1960,700,560,54110,37940
11758,135900,2018-06-22,234990,123270,178010,83720,3150,1820,0,0,53830,37730
11759,0,1977-09-02,211540,136850,154630,96950,2800,1960,0,0,54110,37940
11760,220000,2004-07-27,195930,121940,142380,84420,0,0,0,0,53550,37520
11761,140000,2018-08-30,195790,126700,136430,85050,0,0,630,490,58730,41160
11762,110000,1998-10-26,196770,128660,135520,86450,0,0,1050,0,60200,42210
11763,240000,2008-06-26,186060,119350,130690,80570,0,0,0,0,55370,38780
11764,219000,2020-09-10,189980,132720,133630,93240,2800,1960,0,0,53550,37520
11765,390000,2025-07-28,200550,126560,147000,89040,0,0,0,0,53550,37520
11766,135000,2000-08-23,201530,124810,143780,84350,2660,1890,0,0,55090,38570
11767,0,1993-10-19,218540,148890,159950,107870,2590,1820,0,0,56000,39200
11768,255000,2005-08-01,212590,143780,154210,102830,0,0,0,0,58380,40950
11769,213000,2019-07-09,226170,136290,161420,90930,2660,1890,0,0,62090,43470
11770,1e+05,1999-11-10,219870,181370,151130,134750,0,0,6440,2940,62300,43680
11771,80000,2017-01-18,170800,108500,118650,71820,2660,1890,2030,1540,47460,33250
11772,229900,2022-12-15,170170,115220,114310,76720,2590,1890,5250,2940,48020,33670
11773,163500,2018-08-13,172480,117950,117880,79450,2590,1890,3360,2520,48650,34090
11774,102000,2014-07-21,189770,118650,133910,79450,2730,1820,3360,2520,49770,34860
11775,115000,1999-08-16,40250,28210,0,0,0,0,0,0,40250,28210
11776,0,1995-11-22,181160,122430,130200,86730,0,0,0,0,50960,35700
11777,289000,2024-11-26,189630,122360,126840,78330,2590,1820,0,0,60200,42210
11778,110000,1996-08-16,224630,154140,160720,109200,2730,2100,0,0,61180,42840
11779,0,2000-04-12,5320,3780,0,0,0,0,0,0,5320,3780
11780,250000,2024-10-25,189070,132720,126840,88900,0,0,3990,3010,58240,40810
11781,169900,2015-07-23,204120,148050,143920,105840,0,0,0,0,60200,42210
11782,211000,2007-09-17,179550,117250,108080,67200,2240,1540,0,0,69230,48510
11784,124500,2015-10-30,239260,149240,181790,108920,2730,1890,1540,1120,53200,37310
11786,395000,2008-08-26,167090,120260,101710,74200,2240,1820,0,0,63140,44240
11788,240000,2015-06-04,233030,151410,159040,100030,2660,1890,4550,3430,66780,46060
11789,180800,2015-06-23,241360,153230,164010,99610,2660,1820,4270,3220,70420,48580
11790,0,1980-02-29,234640,141960,163170,92400,2660,1820,4550,3430,64260,44310
11791,255000,2023-11-03,174370,124740,112280,79870,0,0,3710,4620,58380,40250
11792,190000,2022-04-12,192220,126210,128380,81970,2660,1890,2800,2100,58380,40250
11793,245000,2013-06-27,207620,135310,146230,92890,2590,1820,420,350,58380,40250
11794,0,1975-01-10,272160,160230,208040,115640,2940,1890,2800,2450,58380,40250
11795,0,1989-08-08,225890,151060,158620,104090,2660,1960,0,420,64610,44590
11796,0,1973-11-01,227150,147420,150430,93870,2660,1890,8750,6580,65310,45080
11797,0,2021-01-14,195090,131880,131740,87710,0,0,840,1050,62510,43120
11798,190000,2009-04-28,178010,117530,114240,73290,0,0,3360,2520,60410,41720
11799,225000,2020-06-22,189210,153230,128800,111510,0,0,0,0,60410,41720
11800,180000,2014-08-19,195370,129010,131600,84770,0,0,3360,2520,60410,41720
11801,168500,2014-03-24,214900,133770,149100,88200,2660,1820,2730,2030,60410,41720
11802,266500,2017-10-19,231070,146790,163240,99680,2870,1960,4550,3430,60410,41720
11803,224000,2004-02-06,221130,142450,153510,95410,2660,1890,4550,3430,60410,41720
11804,0,1978-08-01,232470,147560,154280,92190,2800,1960,14980,11690,60410,41720
11805,290000,2006-08-28,266700,180320,194110,129990,3220,2450,0,0,69370,47880
11806,350000,2025-01-16,249970,136290,182140,89320,2870,1820,4550,3430,60410,41720
11807,195000,2018-10-02,212380,141750,153440,101080,2660,1890,0,0,56280,38780
11808,285000,2022-02-07,240240,139440,158200,100660,0,0,0,0,82040,38780
11809,205000,2018-12-05,327600,197820,238070,152950,6300,4760,1190,1330,82040,38780
11811,308500,2021-02-17,313040,191380,215810,143640,6720,4900,0,0,90510,42840
11812,215000,2016-06-28,237860,146720,176960,104370,1820,1610,0,0,59080,40740
11813,123000,1992-06-15,174090,115010,121940,78260,0,0,4130,3080,48020,33670
11814,242000,2021-05-20,189350,124950,137970,88760,0,0,3360,2520,48020,33670
11815,160000,2010-03-22,179900,116620,133280,84000,0,0,0,0,46620,32620
11816,345000,2023-09-07,285600,170730,228830,130340,2660,1890,0,560,54110,37940
11817,201000,2016-09-29,194110,129850,127960,83930,0,0,4340,3290,61810,42630
11818,105000,1999-10-28,175420,112770,105630,64610,2240,1540,0,0,67550,46620
11819,279000,2021-01-22,239260,160230,171780,113680,3220,2240,0,0,64260,44310
11820,179000,2004-04-29,200620,128800,132230,81550,2660,1890,0,0,65730,45360
11821,0,1987-10-15,224630,150640,153510,101220,2660,1890,4550,3430,63910,44100
11822,0,1980-07-01,182350,119210,113820,71540,0,0,7420,5530,61110,42140
11823,370000,2023-07-06,295680,194600,195790,124670,2870,1890,15470,11760,81550,56280
11824,184000,2018-06-21,214550,141330,143360,91980,2660,1960,1750,1330,66780,46060
11825,0,1977-07-25,209930,142380,147070,99190,2660,1960,3220,1890,56980,39340
11826,210000,2003-01-16,247450,157150,192080,118370,0,0,0,0,55370,38780
11827,122000,2000-11-13,220710,142800,158130,98770,2660,1890,3360,2520,56560,39620
11828,240000,2021-05-21,219240,121590,132930,84140,2660,1820,6160,4620,77490,31010
11829,0,2011-05-04,410200,242130,340480,196560,8540,2730,0,0,61180,42840
11830,237500,2003-12-05,285950,190680,218050,142940,6440,4690,0,0,61460,43050
11831,149000,2022-04-06,127260,67690,105700,49910,21560,17780,0,0,0,0
11832,149000,2022-09-28,128240,67690,106680,49910,21560,17780,0,0,0,0
11833,185000,2025-05-13,127260,67690,105700,49910,21560,17780,0,0,0,0
11834,79000,2011-04-07,127260,67690,105700,49910,21560,17780,0,0,0,0
11835,130000,2022-09-07,127260,67690,105700,49910,21560,17780,0,0,0,0
11836,160000,2023-09-05,193270,69300,177590,57260,15680,12040,0,0,0,0
11837,110000,2013-03-22,195790,69790,179200,57260,16590,12530,0,0,0,0
11838,159000,2003-03-31,189350,67690,174650,55860,14700,11830,0,0,0,0
11839,270000,2024-12-30,195790,69790,179200,57260,16590,12530,0,0,0,0
11840,165000,2012-09-28,195790,69790,179200,57260,16590,12530,0,0,0,0
11841,90000,2020-07-07,181510,65310,166040,53550,15470,11760,0,0,0,0
11842,40000,2014-05-23,194180,69790,177590,57260,16590,12530,0,0,0,0
11843,108500,2002-09-20,128450,68180,106680,50330,21770,17850,0,0,0,0
11844,104000,2017-05-01,129150,68810,106680,50330,22470,18480,0,0,0,0
11845,93600,2017-07-18,129430,68950,106680,50330,22750,18620,0,0,0,0
11846,99500,2020-09-30,129640,69160,106680,50330,22960,18830,0,0,0,0
11847,159900,2004-11-08,128800,68530,106680,50330,22120,18200,0,0,0,0
11848,72500,1999-11-04,129430,68950,106680,50330,22750,18620,0,0,0,0
11849,205000,2025-06-06,128450,68180,106680,50330,21770,17850,0,0,0,0
11850,84000,1991-07-26,127120,67550,105700,49910,21420,17640,0,0,0,0
11851,132000,2022-05-10,128940,69020,105700,49910,23240,19110,0,0,0,0
11852,179900,2006-06-29,128450,68600,105700,49910,22750,18690,0,0,0,0
11853,161250,2007-09-04,128520,68670,105700,49910,22820,18760,0,0,0,0
11854,125000,2017-01-20,193270,69300,177590,57260,15680,12040,0,0,0,0
11855,162000,2003-05-27,194180,69790,177590,57260,16590,12530,0,0,0,0
11856,125000,2012-01-18,194880,69790,179200,57750,15680,12040,0,0,0,0
11857,133000,2013-08-01,183540,66220,167860,54180,15680,12040,0,0,0,0
11858,211000,2021-08-16,193270,69300,177590,57260,15680,12040,0,0,0,0
11859,135000,2012-03-12,190820,68530,175140,56490,15680,12040,0,0,0,0
11860,275000,2024-08-28,193270,69300,177590,57260,15680,12040,0,0,0,0
11861,0,1995-09-22,193760,69720,177590,57260,16170,12460,0,0,0,0
11862,187500,2004-10-18,187460,66570,171780,54530,15680,12040,0,0,0,0
11863,162000,2008-06-06,131390,70560,108850,51170,22540,19390,0,0,0,0
11864,149000,2022-01-19,128590,68250,106680,50330,21910,17920,0,0,0,0
11865,175000,2023-07-26,153300,68180,124670,50330,28630,17850,0,0,0,0
11866,80000,2000-11-17,128450,68180,106680,50330,21770,17850,0,0,0,0
11867,104000,2012-07-02,128450,68180,106680,50330,21770,17850,0,0,0,0
11868,110000,2016-10-21,133070,72100,108080,51660,24990,20440,0,0,0,0
11869,60900,1996-04-16,129430,68180,107660,50330,21770,17850,0,0,0,0
11870,108000,2020-09-09,130410,69160,108430,51170,21980,17990,0,0,0,0
11871,164500,2007-05-23,127120,67550,105700,49910,21420,17640,0,0,0,0
11872,183000,2025-02-13,137060,67550,113960,49910,23100,17640,0,0,0,0
11873,185000,2025-06-09,127120,67550,105700,49910,21420,17640,0,0,0,0
11874,179900,2005-11-01,127120,67550,105700,49910,21420,17640,0,0,0,0
11875,105000,2020-03-11,128310,68460,105700,49910,22610,18550,0,0,0,0
11876,170000,2021-01-27,193270,69300,177590,57260,15680,12040,0,0,0,0
11877,127500,2013-04-16,190330,67900,174650,55860,15680,12040,0,0,0,0
11878,115000,2018-04-06,195230,69930,179550,57890,15680,12040,0,0,0,0
11879,280000,2024-08-29,193270,69300,177590,57260,15680,12040,0,0,0,0
11880,194900,2021-03-30,194110,69580,178430,57540,15680,12040,0,0,0,0
11881,97500,1996-06-03,193270,69300,177590,57260,15680,12040,0,0,0,0
11882,1050000,2007-04-04,932120,832230,456470,610190,0,0,25200,18690,450450,203350
11883,0,2023-11-16,246960,138460,149450,94640,0,0,13650,10220,83860,33600
11885,7700000,2023-05-26,4574500,2735670,3556700,2068570,347690,326340,80780,59570,589330,281190
11886,140000,2019-01-28,218960,139650,160580,98700,0,0,0,0,58380,40950
11887,0,2000-05-08,214200,150920,144480,101850,2730,1820,5670,4270,61320,42980
11888,205000,2011-06-08,184520,114450,130060,76300,0,0,0,0,54460,38150
11889,240000,2005-02-28,209790,138740,141960,91840,2660,1890,4760,3290,60410,41720
